area,quartos,banheiros,vagas,idade,bairro,preco,anuncio
88.0,3,3,1,21,Sao Mateus,776000.0,"Apartamento de 88m2 no bairro Sao Mateus, com 3 quartos e 3 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 21 anos. Conservado, porem sem reformas recentes. Entrega com moveis planejados e eletrodomesticos. Vista livre e desimpedida para a serra. Localizacao silenciosa, otima para quem trabalha em casa."
30.0,3,3,3,39,Cascatinha,267000.0,"Casa de 30m2 no bairro Cascatinha, com 3 quartos e 3 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 39 anos. Acabamento da epoca da construcao, otimo para quem quer personalizar. Sem armarios, pronto para o proprietario montar do seu jeito. Vista para os fundos do quarteirao. Rua tranquila e residencial, sem movimento."
151.0,2,1,2,35,Bom Pastor,857000.0,"Apartamento de 151m2 no bairro Bom Pastor, com 2 quartos e 1 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 35 anos. Imovel no estado original, precisa de uma atualizacao. Entregue sem moveis. Vista para os fundos do quarteirao. Localizacao silenciosa, otima para quem trabalha em casa."
79.0,1,3,0,13,Cascatinha,706000.0,"Apartamento de 79m2 no bairro Cascatinha, com 1 quartos e 3 banheiros. Sem vaga de garagem. Construcao de aproximadamente 13 anos. Cozinha e banheiros reformados ha poucos meses. Sem armarios, pronto para o proprietario montar do seu jeito. A vista da sala e um espetaculo ao entardecer. Fica de frente para uma avenida de trafego intenso."
99.0,3,2,3,11,Santa Luzia,474000.0,"Casa de 99m2 no bairro Santa Luzia, com 3 quartos e 2 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 11 anos. Recem reformado, tudo novo. Entregue sem moveis. A vista da sala e um espetaculo ao entardecer. Proximo a uma casa de eventos, regiao movimentada a noite."
141.0,4,1,3,34,Santa Luzia,607000.0,"Casa de 141m2 no bairro Santa Luzia, com 4 quartos e 1 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 34 anos. Imovel no estado original, precisa de uma atualizacao. Vai mobiliado, com armarios planejados em todos os comodos. Andar alto, sem predios na frente, muito sol pela manha. Localizacao silenciosa, otima para quem trabalha em casa."
39.0,1,3,1,9,Sao Mateus,326000.0,"Apartamento de 39m2 no bairro Sao Mateus, com 1 quartos e 3 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 9 anos. Imovel no estado original, precisa de uma atualizacao. Sem armarios, pronto para o proprietario montar do seu jeito. Vista para os fundos do quarteirao. Localizacao silenciosa, otima para quem trabalha em casa."
51.0,4,1,2,15,Sao Mateus,451000.0,"Apartamento de 51m2 no bairro Sao Mateus, com 4 quartos e 1 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 15 anos. Acabamento da epoca da construcao, otimo para quem quer personalizar. Entrega com moveis planejados e eletrodomesticos. Andar alto, sem predios na frente, muito sol pela manha. Localizacao silenciosa, otima para quem trabalha em casa."
39.0,2,2,1,10,Cascatinha,326000.0,"Apartamento de 39m2 no bairro Cascatinha, com 2 quartos e 2 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 10 anos. Acabamento da epoca da construcao, otimo para quem quer personalizar. Entregue sem moveis. As janelas dao para o predio vizinho. Rua tranquila e residencial, sem movimento."
67.0,3,3,2,27,Centro,384000.0,"Apartamento de 67m2 no bairro Centro, com 3 quartos e 3 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 27 anos. Conservado, porem sem reformas recentes. Entrega com moveis planejados e eletrodomesticos. Vista para os fundos do quarteirao. Localizacao silenciosa, otima para quem trabalha em casa."
110.0,1,1,3,13,Bom Pastor,803000.0,"Casa de 110m2 no bairro Bom Pastor, com 1 quartos e 1 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 13 anos. Recem reformado, tudo novo. Entrega com moveis planejados e eletrodomesticos. As janelas dao para o predio vizinho. Localizacao silenciosa, otima para quem trabalha em casa."
113.0,3,1,3,29,Santa Luzia,459000.0,"Casa de 113m2 no bairro Santa Luzia, com 3 quartos e 1 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 29 anos. Passou por reforma completa no ano passado. Entregue sem moveis. Vista para os fundos do quarteirao. Localizacao silenciosa, otima para quem trabalha em casa."
105.0,1,2,0,42,Sao Mateus,730000.0,"Apartamento de 105m2 no bairro Sao Mateus, com 1 quartos e 2 banheiros. Sem vaga de garagem. Construcao de aproximadamente 42 anos. Recem reformado, tudo novo. Entregue sem moveis. As janelas dao para o predio vizinho. Localizacao silenciosa, otima para quem trabalha em casa."
46.0,2,3,3,37,Cascatinha,395000.0,"Casa de 46m2 no bairro Cascatinha, com 2 quartos e 3 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 37 anos. Recem reformado, tudo novo. Entregue sem moveis. As janelas dao para o predio vizinho. Proximo a uma casa de eventos, regiao movimentada a noite."
30.0,3,1,1,42,Sao Mateus,165000.0,"Apartamento de 30m2 no bairro Sao Mateus, com 3 quartos e 1 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 42 anos. Imovel no estado original, precisa de uma atualizacao. Entregue sem moveis. As janelas dao para o predio vizinho. Localizacao silenciosa, otima para quem trabalha em casa."
97.0,1,2,2,1,Santa Luzia,486000.0,"Apartamento de 97m2 no bairro Santa Luzia, com 1 quartos e 2 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 1 anos. Recem reformado, tudo novo. Vai mobiliado, com armarios planejados em todos os comodos. Vista para os fundos do quarteirao. Localizacao silenciosa, otima para quem trabalha em casa."
78.0,2,2,3,20,Bom Pastor,572000.0,"Casa de 78m2 no bairro Bom Pastor, com 2 quartos e 2 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 20 anos. Cozinha e banheiros reformados ha poucos meses. Sem armarios, pronto para o proprietario montar do seu jeito. As janelas dao para o predio vizinho. Rua tranquila e residencial, sem movimento."
111.0,3,1,1,9,Centro,544000.0,"Apartamento de 111m2 no bairro Centro, com 3 quartos e 1 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 9 anos. Conservado, porem sem reformas recentes. Entrega com moveis planejados e eletrodomesticos. As janelas dao para o predio vizinho. Rua tranquila e residencial, sem movimento."
120.0,1,3,1,41,Cascatinha,972000.0,"Apartamento de 120m2 no bairro Cascatinha, com 1 quartos e 3 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 41 anos. Cozinha e banheiros reformados ha poucos meses. Entrega com moveis planejados e eletrodomesticos. As janelas dao para o predio vizinho. Localizacao silenciosa, otima para quem trabalha em casa."
100.0,2,3,1,32,Centro,562000.0,"Apartamento de 100m2 no bairro Centro, com 2 quartos e 3 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 32 anos. Passou por reforma completa no ano passado. Vai mobiliado, com armarios planejados em todos os comodos. Vista para os fundos do quarteirao. Rua tranquila e residencial, sem movimento."
122.0,2,2,3,14,Cascatinha,1117000.0,"Casa de 122m2 no bairro Cascatinha, com 2 quartos e 2 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 14 anos. Conservado, porem sem reformas recentes. Entrega com moveis planejados e eletrodomesticos. As janelas dao para o predio vizinho. Localizacao silenciosa, otima para quem trabalha em casa."
103.0,3,1,1,25,Sao Mateus,871000.0,"Apartamento de 103m2 no bairro Sao Mateus, com 3 quartos e 1 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 25 anos. Passou por reforma completa no ano passado. Vai mobiliado, com armarios planejados em todos os comodos. Vista para os fundos do quarteirao. Localizacao silenciosa, otima para quem trabalha em casa."
114.0,4,1,1,27,Cascatinha,818000.0,"Apartamento de 114m2 no bairro Cascatinha, com 4 quartos e 1 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 27 anos. Acabamento da epoca da construcao, otimo para quem quer personalizar. Sem armarios, pronto para o proprietario montar do seu jeito. Andar alto, sem predios na frente, muito sol pela manha. Fica sobre um comercio bem movimentado."
70.0,4,2,1,22,Cascatinha,546000.0,"Apartamento de 70m2 no bairro Cascatinha, com 4 quartos e 2 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 22 anos. Conservado, porem sem reformas recentes. Entrega com moveis planejados e eletrodomesticos. As janelas dao para o predio vizinho. Fica sobre um comercio bem movimentado."
89.0,1,2,0,21,Sao Mateus,681000.0,"Apartamento de 89m2 no bairro Sao Mateus, com 1 quartos e 2 banheiros. Sem vaga de garagem. Construcao de aproximadamente 21 anos. Cozinha e banheiros reformados ha poucos meses. Entrega com moveis planejados e eletrodomesticos. Vista para os fundos do quarteirao. Rua tranquila e residencial, sem movimento."
102.0,1,2,1,2,Cascatinha,836000.0,"Apartamento de 102m2 no bairro Cascatinha, com 1 quartos e 2 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 2 anos. Acabamento da epoca da construcao, otimo para quem quer personalizar. Sem armarios, pronto para o proprietario montar do seu jeito. As janelas dao para o predio vizinho. Fica de frente para uma avenida de trafego intenso."
124.0,1,1,0,20,Bom Pastor,797000.0,"Apartamento de 124m2 no bairro Bom Pastor, com 1 quartos e 1 banheiros. Sem vaga de garagem. Construcao de aproximadamente 20 anos. Conservado, porem sem reformas recentes. Entrega com moveis planejados e eletrodomesticos. Vista livre e desimpedida para a serra. Localizacao silenciosa, otima para quem trabalha em casa."
81.0,3,2,0,15,Bom Pastor,518000.0,"Apartamento de 81m2 no bairro Bom Pastor, com 3 quartos e 2 banheiros. Sem vaga de garagem. Construcao de aproximadamente 15 anos. Acabamento da epoca da construcao, otimo para quem quer personalizar. Entregue sem moveis. Vista para os fundos do quarteirao. Localizacao silenciosa, otima para quem trabalha em casa."
113.0,1,1,2,36,Centro,435000.0,"Apartamento de 113m2 no bairro Centro, com 1 quartos e 1 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 36 anos. Conservado, porem sem reformas recentes. Sem armarios, pronto para o proprietario montar do seu jeito. As janelas dao para o predio vizinho. Rua tranquila e residencial, sem movimento."
86.0,1,3,0,38,Cascatinha,603000.0,"Apartamento de 86m2 no bairro Cascatinha, com 1 quartos e 3 banheiros. Sem vaga de garagem. Construcao de aproximadamente 38 anos. Imovel no estado original, precisa de uma atualizacao. Vai mobiliado, com armarios planejados em todos os comodos. As janelas dao para o predio vizinho. Proximo a uma casa de eventos, regiao movimentada a noite."
91.0,4,3,2,33,Granbery,698000.0,"Apartamento de 91m2 no bairro Granbery, com 4 quartos e 3 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 33 anos. Conservado, porem sem reformas recentes. Entregue sem moveis. Vista para os fundos do quarteirao. Rua tranquila e residencial, sem movimento."
124.0,4,2,3,1,Santa Luzia,554000.0,"Casa de 124m2 no bairro Santa Luzia, com 4 quartos e 2 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 1 anos. Acabamento da epoca da construcao, otimo para quem quer personalizar. Entrega com moveis planejados e eletrodomesticos. As janelas dao para o predio vizinho. Fica de frente para uma avenida de trafego intenso."
30.0,4,1,2,37,Sao Mateus,220000.0,"Apartamento de 30m2 no bairro Sao Mateus, com 4 quartos e 1 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 37 anos. Recem reformado, tudo novo. Entrega com moveis planejados e eletrodomesticos. Vista para os fundos do quarteirao. Rua tranquila e residencial, sem movimento."
50.0,2,3,1,17,Santa Luzia,210000.0,"Apartamento de 50m2 no bairro Santa Luzia, com 2 quartos e 3 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 17 anos. Conservado, porem sem reformas recentes. Sem armarios, pronto para o proprietario montar do seu jeito. Vista livre e desimpedida para a serra. Localizacao silenciosa, otima para quem trabalha em casa."
43.0,3,1,0,18,Centro,140000.0,"Apartamento de 43m2 no bairro Centro, com 3 quartos e 1 banheiros. Sem vaga de garagem. Construcao de aproximadamente 18 anos. Imovel no estado original, precisa de uma atualizacao. Entregue sem moveis. As janelas dao para o predio vizinho. Fica sobre um comercio bem movimentado."
30.0,3,3,3,42,Centro,135000.0,"Casa de 30m2 no bairro Centro, com 3 quartos e 3 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 42 anos. Imovel no estado original, precisa de uma atualizacao. Sem armarios, pronto para o proprietario montar do seu jeito. Vista livre e desimpedida para a serra. Fica sobre um comercio bem movimentado."
71.0,1,1,3,39,Santa Luzia,238000.0,"Casa de 71m2 no bairro Santa Luzia, com 1 quartos e 1 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 39 anos. Recem reformado, tudo novo. Vai mobiliado, com armarios planejados em todos os comodos. Vista para os fundos do quarteirao. Fica sobre um comercio bem movimentado."
121.0,3,2,2,2,Santa Luzia,512000.0,"Apartamento de 121m2 no bairro Santa Luzia, com 3 quartos e 2 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 2 anos. Passou por reforma completa no ano passado. Sem armarios, pronto para o proprietario montar do seu jeito. Vista para os fundos do quarteirao. Localizacao silenciosa, otima para quem trabalha em casa."
85.0,3,1,0,16,Bom Pastor,563000.0,"Apartamento de 85m2 no bairro Bom Pastor, com 3 quartos e 1 banheiros. Sem vaga de garagem. Construcao de aproximadamente 16 anos. Imovel no estado original, precisa de uma atualizacao. Vai mobiliado, com armarios planejados em todos os comodos. Andar alto, sem predios na frente, muito sol pela manha. Rua tranquila e residencial, sem movimento."
102.0,2,1,0,33,Cascatinha,707000.0,"Apartamento de 102m2 no bairro Cascatinha, com 2 quartos e 1 banheiros. Sem vaga de garagem. Construcao de aproximadamente 33 anos. Imovel no estado original, precisa de uma atualizacao. Vai mobiliado, com armarios planejados em todos os comodos. Vista livre e desimpedida para a serra. Proximo a uma casa de eventos, regiao movimentada a noite."
133.0,4,3,1,24,Granbery,1102000.0,"Apartamento de 133m2 no bairro Granbery, com 4 quartos e 3 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 24 anos. Cozinha e banheiros reformados ha poucos meses. Entrega com moveis planejados e eletrodomesticos. Vista livre e desimpedida para a serra. Fica sobre um comercio bem movimentado."
141.0,3,3,0,11,Cascatinha,1418000.0,"Apartamento de 141m2 no bairro Cascatinha, com 3 quartos e 3 banheiros. Sem vaga de garagem. Construcao de aproximadamente 11 anos. Recem reformado, tudo novo. Sem armarios, pronto para o proprietario montar do seu jeito. As janelas dao para o predio vizinho. Localizacao silenciosa, otima para quem trabalha em casa."
93.0,3,1,3,23,Bom Pastor,638000.0,"Casa de 93m2 no bairro Bom Pastor, com 3 quartos e 1 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 23 anos. Cozinha e banheiros reformados ha poucos meses. Vai mobiliado, com armarios planejados em todos os comodos. Vista para os fundos do quarteirao. Proximo a uma casa de eventos, regiao movimentada a noite."
142.0,3,3,0,38,Centro,635000.0,"Apartamento de 142m2 no bairro Centro, com 3 quartos e 3 banheiros. Sem vaga de garagem. Construcao de aproximadamente 38 anos. Conservado, porem sem reformas recentes. Entregue sem moveis. Andar alto, sem predios na frente, muito sol pela manha. Localizacao silenciosa, otima para quem trabalha em casa."
98.0,4,1,1,10,Centro,480000.0,"Apartamento de 98m2 no bairro Centro, com 4 quartos e 1 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 10 anos. Recem reformado, tudo novo. Sem armarios, pronto para o proprietario montar do seu jeito. Vista para os fundos do quarteirao. Localizacao silenciosa, otima para quem trabalha em casa."
66.0,3,1,3,33,Bom Pastor,406000.0,"Casa de 66m2 no bairro Bom Pastor, com 3 quartos e 1 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 33 anos. Imovel no estado original, precisa de uma atualizacao. Entregue sem moveis. Andar alto, sem predios na frente, muito sol pela manha. Localizacao silenciosa, otima para quem trabalha em casa."
